,TARGET,SK_ID_CURR,POS_SK_DPD_DEF_SUM,CC_DRAWING_LIMIT_RATIO_MAX,INSTAL_PAYMENT_RATIO_MEAN,POS_REMAINING_INSTALMENTS,CC_LAST_AMT_BALANCE_MEAN,CC_PAYMENT_DIV_MIN_MIN,CC_LATE_PAYMENT_VAR,NEW_DOC_KURT,PREV_SK_ID_PREV_NUNIQUE,EMERGENCYSTATE_MODE_nan,REFUSED_AMT_GOODS_PRICE_MAX,ORGANIZATION_TYPE_Industry_type_5,CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,CC_CNT_DRAWINGS_POS_CURRENT_SUM,APPROVED_AMT_GOODS_PRICE_MAX,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,APPROVED_AMT_ANNUITY_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,BURO_AMT_CREDIT_SUM_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,ACTIVE_DAYS_CREDIT_VAR,ACTIVE_MONTHS_BALANCE_MAX_MAX,NAME_EDUCATION_TYPE_Higher_education,CC_CNT_DRAWINGS_POS_CURRENT_VAR,PREV_APP_CREDIT_PERC_MIN,REGION_RATING_CLIENT_W_CITY,NAME_HOUSING_TYPE_House_apartment,CLOSED_AMT_CREDIT_SUM_DEBT_SUM,APPROVED_DAYS_DECISION_MEAN,ANNUITY_INCOME_PERC,ORGANIZATION_TYPE_Services,FLAG_DOCUMENT_8,WALLSMATERIAL_MODE_Panel,ORGANIZATION_TYPE_Cleaning,ORGANIZATION_TYPE_Military,LIVINGAPARTMENTS_AVG,APARTMENTS_AVG,ELEVATORS_AVG,ORGANIZATION_TYPE_School,INSTAL_DPD_MEAN,FLOORSMIN_AVG,INSTAL_DBD_SUM,DAYS_BIRTH,INSTAL_DPD_MAX,ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,OCCUPATION_TYPE_High_skill_tech_staff,CC_AMT_DRAWINGS_ATM_CURRENT_VAR,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MIN,PREV_NAME_TYPE_SUITE_Spouse_partner_MEAN,CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,POS_SK_DPD_DEF_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,PREV_AMT_DOWN_PAYMENT_MAX,BURO_AMT_CREDIT_SUM_SUM,PREV_NAME_TYPE_SUITE_Group_of_people_MEAN,PREV_APP_CREDIT_PERC_MEAN,INSTAL_AMT_PAYMENT_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,CC_CNT_DRAWINGS_POS_CURRENT_MIN,ACTIVE_AMT_CREDIT_SUM_MEAN,OCCUPATION_TYPE_Private_service_staff,CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,BURO_AMT_CREDIT_SUM_MEAN,CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,INSTAL_AMT_PAYMENT_SUM,PREV_NAME_PRODUCT_TYPE_nan_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,OCCUPATION_TYPE_HR_staff,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,CC_AMT_DRAWINGS_POS_CURRENT_MIN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,FLOORSMAX_MODE,ELEVATORS_MEDI,CODE_GENDER,INSTAL_DBD_MEAN,ORGANIZATION_TYPE_Advertising,EXT_SOURCE_3,FLAG_DOCUMENT_20,OCCUPATION_TYPE_Managers,FLAG_OWN_REALTY,EMERGENCYSTATE_MODE_Yes,POS_COUNT,LIVINGAREA_MODE,YEARS_BUILD_MEDI,AMT_CREDIT,INCOME_PER_PERSON,EMERGENCYSTATE_MODE_No,ORGANIZATION_TYPE_Police,FLAG_WORK_PHONE,LANDAREA_MEDI,COMMONAREA_AVG,ORGANIZATION_TYPE_University,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Telecom,NONLIVINGAPARTMENTS_AVG,WALLSMATERIAL_MODE_Block,ORGANIZATION_TYPE_Housing,FLAG_CONT_MOBILE,FLAG_EMAIL,WALLSMATERIAL_MODE_Monolithic,REGION_POPULATION_RELATIVE,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLOORSMAX_MEDI,ORGANIZATION_TYPE_Electricity,REGION_RATING_CLIENT,YEARS_BUILD_MODE,DAYS_ID_PUBLISH,TOTALAREA_MODE,WALLSMATERIAL_MODE_Mixed,EXT_SOURCE_1,FLAG_DOCUMENT_16,YEARS_BEGINEXPLUATATION_MODE,INSTAL_COUNT,ORGANIZATION_TYPE_Realtor,FLAG_DOCUMENT_6,COMMONAREA_MODE,FLAG_DOCUMENT_3,FLOORSMAX_AVG,OCCUPATION_TYPE_Laborers,APARTMENTS_MODE,ORGANIZATION_TYPE_Security,AMT_INCOME_TOTAL,ENTRANCES_AVG,PAYMENT_RATE,FLAG_DOCUMENT_17,FLAG_OWN_CAR,FLOORSMIN_MODE,FLOORSMIN_MEDI,FLAG_DOCUMENT_19,ORGANIZATION_TYPE_Mobile,INSTAL_DBD_MAX,LANDAREA_MODE,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,LIVINGAREA_AVG,ORGANIZATION_TYPE_Postal,BASEMENTAREA_AVG,ORGANIZATION_TYPE_Insurance,OCCUPATION_TYPE_Accountants,BURO_CREDIT_TYPE_Microloan_MEAN,NONLIVINGAREA_MEDI,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,FONDKAPREMONT_MODE_nan,INS_24M_AMT_BALANCE_MAX,ORGANIZATION_TYPE_Agriculture,CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,PREV_NAME_TYPE_SUITE_Other_B_MEAN,CC_AMT_DRAWINGS_ATM_CURRENT_MIN,CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,NONLIVINGAREA_AVG,FLAG_DOCUMENT_11,CC_CNT_DRAWINGS_CURRENT_MIN,EXT_SOURCE_2,NONLIVINGAREA_MODE,AMT_ANNUITY,BURO_CREDIT_TYPE_Mortgage_MEAN,AMT_GOODS_PRICE,APPROVED_CNT_PAYMENT_MEAN,FLAG_DOCUMENT_7,FLAG_DOCUMENT_18,NONLIVINGAPARTMENTS_MEDI,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ORGANIZATION_TYPE_Construction,INSTAL_AMT_PAYMENT_MIN,BURO_AMT_CREDIT_SUM_DEBT_MEAN
132410,0,253578,0.0,0.8166666666666667,1.0,0.0,259695.27,0.1459976880488349,0.0,20.0,6.0,0,540000.0,0,277552.94,97.0,450000.0,0.0,38332.574,0.6665,0.5,675000.0,4.0,41472.0,,1,142.1,0.7847,2,1,0.0,-448.0,0.1848,0,0,0,0,0,,0.0804,0.0,0,0.0,0.2083,128.0,-14385,0.0,230539.5,0,4420023000.0,656.0,0.0,0.0,0.0,0.0,598.0,,1048050.0,0.0,0.8706314014341417,36000.645,-17.0,-6.0,0.5,0.0,483750.0,0,0.0,349350.0,0.0,0.0,1116019.9,0.0,0.3635,0,0.0,0.0,0.0,0.0,0.1667,0.0,0,4.13,0,0.3123,0,0,0,0,11.0,0.0644,0.651,630000.0,90000.0,1,0,0,0.0,0.0084,0,0,0,,0,0,1,0,0,0.01968,0,0,0.1667,0,2,0.66,-5048,0.0592,0,0.4653,0,0.974,31.0,0,0,0.0084,1,0.1667,1,0.0819,0,270000.0,0.138,0.0792,0,0,0.2083,0.2083,0,0,25.0,0.0,0.4006,0.4285,0.0618,0,0.0801,0,0,0.0,0.0054,3.0,0,263621.78,0,0.0,0.0,0.0,0.0,0.0,0.0052,0,0.0,0.2142,0.0056,49905.0,0.0,630000.0,12.0,0,0,,,0,99.495,142201.5
9081,0,110558,,,,,,,,20.0,,0,,0,,,,,,0.5,,949365.0,,,,1,,,3,1,0.0,,0.1034,0,0,1,0,0,0.0588,0.0732,0.08,0,,0.375,,-14667,,916726.5,0,,693.0,,,,,693.0,,1031715.0,,,,-7.0,,,,949365.0,0,,515857.5,,,,,,0,0.0,,,,0.3333,0.08,1,,0,0.597,0,0,1,0,,0.0718,0.805,254700.0,117000.0,1,0,0,0.0196,0.017,0,0,0,0.0039,0,0,1,0,0,0.0207,0,0,0.3333,0,3,0.8105,-743,0.0649,0,0.4365,0,0.986,,0,0,0.0172,1,0.3333,0,0.0746,0,234000.0,0.069,0.095,0,0,0.375,0.375,0,0,,0.0197,0.2482,0.919,0.0689,0,0.0,0,0,0.0,0.0068,,0,,0,,,,,,0.0067,0,,0.2163,0.007,24192.0,0.0,225000.0,,0,0,0.0039,,0,,916726.5
108696,0,226077,9.0,,1.0,4.0,,,,20.0,1.0,1,,0,,,183996.0,0.0,8289.0,,0.0,,,,,0,,1.0,2,1,,-638.0,0.3962,0,0,0,0,0,,,,0,1.523,,86.0,-20162,11.0,,0,,,,0.0,,0.4285,,0.0,,0.0,1.0,8289.0,,-8.0,0.0,,,0,,,,,174069.0,0.0,,0,,0.0,,,,,1,4.094,0,,0,0,0,0,21.0,,,521280.0,33750.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.01884,0,0,,0,2,,-3469,,0,0.7505,0,,21.0,0,1,,0,,0,,0,67500.0,,0.0513,0,0,,,0,0,16.0,,,0.1295,,0,,0,0,,,1.0,1,,0,,,0.0,,,,0,,0.4253,,26743.5,,450000.0,24.0,0,0,,,0,8289.0,
268668,1,411356,0.0,,1.0,0.0,,,,20.0,2.0,1,225000.0,0,,,157500.0,0.0,14896.17,1.0,1.0,90000.0,,3413884.5,,0,,0.8354,3,0,,-830.0,0.358,0,0,0,0,0,,,,0,3.375,,280.0,-19675,29.0,83646.0,0,,-2342.0,,0.0,,0.0,-2342.0,,123196.5,0.0,0.917641162712997,10924.15,-69.5,-232.0,0.5,,61598.25,0,,61598.25,,,349572.8,0.0,,0,0.0,0.0,,3425.0625,,,1,8.75,0,0.183,0,0,1,0,21.0,,,443088.0,67500.0,0,0,1,,,0,0,0,,0,0,1,0,0,0.00685,0,0,,0,3,,-2969,,0,0.744,0,,32.0,0,0,,1,,0,,0,67500.0,,0.05453,0,0,,,0,0,31.0,,0.06903,0.1523,,0,,0,0,0.0,,3.0,1,,0,,,0.0,,,,0,,0.1587,,24165.0,0.0,382500.0,24.0,0,0,,3425.0625,0,1.17,41823.0
138502,0,260618,0.0,,1.0,43.0,,,,0.0,4.0,1,,0,,,540000.0,0.0,37279.664,0.0,0.0,25569.676,,,,0,,0.8604,2,1,0.0,-448.8,0.08,1,0,0,0,0,,,,0,0.04166,,121.0,-16708,1.0,,0,,,,0.0,,0.0,,0.0,64638.676,0.0,0.9122645035673388,28729.037,,-13.0,0.0,,,1,,21546.225,,,689496.9,0.0,,0,0.0,0.0,,0.0,,,1,5.043,0,0.6074,0,0,0,0,26.0,,,360000.0,112500.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.01662,0,0,,0,2,,-252,,0,,0,,24.0,0,0,,0,,0,,0,225000.0,,0.05,0,0,,,0,0,22.0,,0.007904,0.625,,0,,0,0,0.0,,1.0,1,,0,,,0.0,,,,0,,0.3818,,18000.0,0.0,360000.0,22.0,0,0,,,0,10994.625,0.0
128551,0,249115,0.0,inf,0.9651162790697676,10.0,0.0,0.059322033898305,0.0,20.0,14.0,1,45000.0,0,149751.0,0.0,450000.0,0.2142,27913.455,0.0,0.2142,418500.0,4.0,,,0,0.0,0.0,2,1,0.0,-1004.0,0.0914,0,1,0,0,0,,,,0,0.2673,,698.0,-11839,6.0,,0,1139062500.0,,0.0,0.2142,0.0,0.0,,3496.5,584073.0,0.0,0.75794814899561,16627.773,,-15.0,0.2142,0.0,,0,0.0,73009.125,0.0,0.0,1429988.5,0.0,0.25,0,0.0,0.0,0.0,0.0,,,0,8.12,0,0.4722,0,0,0,0,67.0,,,454500.0,90000.0,0,0,1,,,0,0,0,,0,0,1,1,0,0.00702,0,0,,0,2,,-3234,,0,,0,,86.0,0,0,,0,,0,,0,180000.0,,0.0362,0,1,,,0,0,53.0,,0.24,0.396,,0,,0,0,0.0,,4.0,1,1062.0,0,63.0,0.0,0.0,0.0,0.0,,0,0.0,0.1394,,16452.0,0.0,454500.0,16.2,0,0,,,0,63.0,0.0
279036,0,423277,0.0,,0.90625,0.0,,,,20.0,6.0,0,,0,,,225000.0,0.1666,22773.78,0.0,0.0,1350000.0,,,,0,,0.938,2,1,0.0,-581.5,0.201,0,1,0,0,0,,0.1526,0.0,0,0.0,,221.0,-22533,0.0,,0,,,,0.0,,0.0,,2664.0,1567048.5,0.0,0.9997104339037692,27261.74,,-64.0,0.3333,,,0,,391762.12,,,436187.84,0.0,,0,0.0,0.0,,0.0,0.1667,0.0,0,13.81,0,0.756,0,0,0,1,19.0,0.0143,,597339.0,166500.0,0,0,0,0.0,,0,0,0,,0,0,1,0,0,0.003819,0,0,0.1667,0,2,,-436,0.0957,0,,0,0.981,16.0,0,0,,0,0.1667,1,0.1555,0,166500.0,0.1724,0.05606,0,1,,,0,0,39.0,0.0,0.138,0.2788,0.0748,0,,0,0,0.0,0.0219,3.0,1,,0,,,0.0,,,0.0214,0,,0.7095,0.0227,33484.5,0.0,553500.0,8.0,0,0,,,0,4258.935,0.0
169047,0,295942,4.0,,1.0,0.0,,,,20.0,2.0,0,,0,,,450000.0,0.0,57519.227,0.5,0.5,196110.0,,11532.0,0.0,1,,0.843,2,1,0.0,-819.0,0.25,0,0,0,0,0,,,,0,2.6,,79.0,-10070,20.0,98761.5,0,,126.7,,0.0,,0.2856,117.0,,416820.34,0.0,0.8425877555147369,46186.5,-38.0,-460.0,0.5,,98597.61,0,,69470.055,,,692797.5,0.0,,0,0.0,0.0,,3413.25,0.0417,,1,5.266,0,0.2056,0,0,1,1,14.0,0.0076,,497520.0,112500.0,0,0,0,0.0063,,0,0,0,,0,0,1,1,0,0.00496,0,0,0.0417,0,2,,-2655,0.0059,0,0.6567,0,0.9736,15.0,0,0,,1,0.0417,0,,0,225000.0,0.0345,0.1131,0,0,,,0,0,30.0,0.0063,0.1418,0.4521,0.0073,0,,0,1,0.0,,2.0,1,,0,,,0.0,,,,0,,0.634,,56263.5,0.0,450000.0,12.0,0,0,,0.0,0,1033.875,31794.555
48221,0,155851,0.0,,1.0,120.0,,,,20.0,10.0,1,,0,,,765000.0,0.0,26928.09,0.0,0.0,63035.28,,,,0,,0.8223,2,1,0.0,-662.5,0.1431,0,0,0,0,0,,,,0,0.0,,1243.0,-21557,0.0,,0,,,,0.1,,0.0,,9000.0,195428.44,0.0,0.8844414009443872,29008.082,,-40.0,0.1,,,0,,48857.11,,,1827509.1,0.0,,0,0.0,0.0,,0.0,,,1,19.73,0,0.734,0,0,0,0,67.0,,,408780.0,51750.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.03134,0,0,,0,2,,-4397,,0,,0,,63.0,0,0,,1,,0,,0,103500.0,,0.03622,0,0,,,0,0,59.0,,,0.2532,,0,,0,0,0.0,,2.0,1,,0,,,0.0,,,,0,,0.2622,,14809.5,0.0,337500.0,31.42,0,0,,,0,3947.76,0.0
273265,0,416757,1.0,,1.0,1.0,,,,20.0,8.0,0,135000.0,0,,,171000.0,0.5,9974.88,0.5,0.25,102150.0,,134680.5,,0,,0.8857,2,1,0.0,-1404.0,0.1968,0,0,0,0,0,0.0311,0.0381,0.0,0,0.0606,0.0833,750.0,-9440,1.0,81805.5,0,,81.0,,0.0,,0.013885,81.0,6007.5,255528.0,0.0,1.0171515564048672,7477.626,-8.5,-38.0,0.25,,63000.0,0,,63882.0,,,493523.3,0.0,,0,0.0,0.125,,3985.35,0.0417,0.0,1,11.37,0,0.3757,0,0,1,0,72.0,0.01,0.651,526491.0,56250.0,1,0,0,0.0116,0.0016,0,0,0,0.0,0,0,1,0,0,0.01968,0,0,0.0417,0,2,0.66,-1130,0.0084,0,,0,0.974,66.0,0,0,0.0016,1,0.0417,0,0.0389,0,112500.0,0.1034,0.04202,0,0,0.0833,0.0833,0,0,32.0,0.0117,0.1142,0.2136,0.0096,0,0.0,0,0,0.0,0.0,1.0,0,,0,,,0.0,,,0.0,0,,0.0626,0.0,22131.0,0.0,454500.0,11.0,0,0,0.0,5978.025,0,4267.17,25170.75
209712,0,343049,,,,,,,,2.775,,1,,0,,,,,,1.0,,607500.0,,,,0,,,2,1,,,0.0375,0,1,0,0,0,,,,0,,,,-8484,,558049.5,0,,1516.0,,,,,1516.0,,607500.0,,,,-15.0,,,,607500.0,0,,607500.0,,,,,,0,0.0,,,,,,0,,0,0.4688,0,0,0,0,,,,202500.0,135000.0,0,0,1,,,0,0,0,,0,0,1,0,0,0.01662,0,0,,0,2,,-758,,0,0.3574,0,,,0,0,,0,,0,,0,270000.0,,0.05,0,0,,,0,0,,,0.0528,1.333,,0,,0,0,0.0,,,1,,0,,,,,,,0,,0.0365,,10125.0,0.0,202500.0,,0,1,,,1,,558049.5
80866,0,193760,0.0,,1.0,0.0,,,,20.0,3.0,1,,0,,,90000.0,0.3333,6195.33,0.6,0.0,180000.0,,54384.332,0.0,0,,0.835,3,1,0.0,-964.5,0.3887,0,0,0,0,0,,,,0,0.2069,,246.0,-10310,3.0,172413.0,0,,856.5,,0.0,,0.0,659.0,4500.0,533862.0,0.0,0.9667061024717486,7588.7705,-19.33,-235.0,0.3333,,118809.0,0,,106772.4,,,220074.34,0.0,,0,0.0,0.0,,0.0,,,1,8.484,0,0.494,0,0,0,0,30.0,,,700830.0,14625.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.02025,0,0,,0,3,,-2398,,0,,0,,29.0,0,0,,1,,0,,0,58500.0,,0.03244,0,1,,,0,0,34.0,,0.1516,0.0835,,0,,0,0,0.0,,2.0,1,,0,,,0.0,,,,0,,0.411,,22738.5,0.0,585000.0,23.0,0,0,,0.0,0,1992.735,86387.4
288773,0,434549,0.0,,1.0,1.0,,,,20.0,18.0,0,1575000.0,0,,,1129500.0,0.1666,60179.76,0.4443,0.1111,2091609.0,,541749.44,0.0,1,,0.8125,2,1,0.0,-1396.0,0.273,0,0,0,0,0,0.295,0.367,0.28,0,2.586,0.375,556.0,-23629,28.0,1937241.0,0,,5220.0,,0.0,,0.0,-59.0,7807.5,7685921.0,0.0,0.9910316591670068,50507.48,-221.2,-290.0,0.5,,644449.5,0,,426995.62,,,3535523.8,0.0,,0,0.0,0.1666,,0.0,0.3333,0.28,0,7.94,0,0.3672,0,0,0,0,67.0,0.3645,0.792,675000.0,90000.0,1,0,0,0.2284,0.0836,0,0,0,0.0193,0,0,1,0,0,0.01096,0,0,0.3333,0,2,0.7974,-4635,0.4065,0,,0,0.9844,70.0,0,0,0.0844,1,0.3333,0,0.3738,0,180000.0,0.2415,0.07275,0,1,0.375,0.375,0,0,22.0,0.2296,0.6196,0.2666,0.3496,0,0.2096,0,0,0.0,0.0637,3.0,0,,0,,,0.0,,,0.0623,0,,0.6216,0.066,49117.5,0.0,675000.0,22.0,0,0,0.0194,,0,4.185,247861.0
115593,0,234054,0.0,,1.0,5.0,,,,20.0,6.0,1,225000.0,0,,,193500.0,0.1666,21887.414,0.4285,0.0,832500.0,,163297.0,0.0,0,,0.835,2,0,0.0,-960.0,0.1259,0,0,0,0,0,,,,0,0.0,,220.0,-8774,0.0,607572.0,0,,496.0,,0.0,,0.0,242.0,6750.0,1884375.0,0.0,0.9220373546083616,14458.65,-22.0,-32.0,0.5,,353565.0,0,,269196.44,,,260255.7,0.0,,0,0.0,0.0,,0.0,,,0,12.22,0,0.4084,0,0,1,0,18.0,,,307287.0,225000.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.014465,0,0,,0,2,,-1447,,0,0.2068,0,,18.0,0,0,,1,,1,,0,225000.0,,0.09216,0,1,,,0,0,17.0,,0.04276,0.7324,,0,,0,0,0.0,,1.0,1,,0,,,0.0,,,,0,,0.11444,,28314.0,0.0,256500.0,11.0,0,0,,0.0,0,8511.57,107222.79
145401,0,268606,47.0,,1.0,20.0,0.0,,0.0,20.0,4.0,1,,0,0.0,0.0,270000.0,0.25,13500.0,1.0,0.0,162000.0,0.0,362952.0,,0,,0.899,2,1,,-1056.0,0.1263,0,0,0,0,0,,,,0,2.416,,485.0,-11140,29.0,0.0,0,,14110.0,,0.25,,0.904,812.0,4603.5,162000.0,0.0,0.9774774917153914,4569.75,-34.0,-24.0,0.0,,81000.0,0,,81000.0,,0.0,219348.0,0.0,,0,0.0,0.0,,0.0,,,0,10.1,0,0.6924,0,0,0,0,52.0,,,388512.0,247500.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.00823,0,0,,0,2,,-3471,,0,0.2751,0,,48.0,0,0,,1,,1,,0,247500.0,,0.0805,0,0,,,0,0,36.0,,0.0772,0.637,,0,,0,0,0.0,,1.0,1,0.0,0,0.0,0.0,0.0,,0.0,,0,0.0,0.5737,,31279.5,0.0,360000.0,15.0,0,0,,0.0,0,4.365,0.0
182199,0,311182,0.0,,1.0,0.0,,,,20.0,3.0,1,,0,,,158634.0,0.3333,20107.846,0.2,0.0,5850000.0,,,,0,,0.8647,2,1,0.0,-1085.0,0.0976,0,0,0,0,0,,,,0,0.0,,218.0,-14327,0.0,5827000.5,0,,5276.0,,0.0,,0.0,5276.0,76500.0,7001181.0,0.0,1.2896068641988891,14756.193,-33.0,-643.0,0.3333,,5850000.0,0,,1400236.2,,,250855.3,0.0,,0,0.0,0.0,,,,,0,12.82,0,0.6143,0,0,0,0,21.0,,,544491.0,180000.0,0,0,1,,,0,0,0,,0,0,1,0,0,0.01096,0,0,,0,2,,-5041,,0,,0,,17.0,0,0,,1,,1,,0,180000.0,,0.03226,0,1,,,0,0,37.0,,0.4763,0.3306,,0,,0,0,0.0,,2.0,1,,0,,,0.3333,,,,0,,0.2495,,17563.5,0.2,454500.0,6.0,0,0,,,0,5449.41,1165400.1
183267,1,312422,0.0,,1.0,14.0,0.0,,0.0,20.0,5.0,1,,0,0.0,0.0,652500.0,0.2,48649.816,0.0,0.2,393750.0,0.0,,,0,,0.9355,3,1,0.0,-623.0,0.09686,0,0,0,0,0,,,,0,0.0,,149.0,-12375,0.0,,0,,,,0.2,,0.0,,4774.5,1499487.9,0.0,0.9822745541860416,27396.826,,-29.0,0.2,,,0,,124957.32,,0.0,602730.2,0.0,,0,0.0,0.0,,2519.235,,,0,6.773,0,0.712,0,0,0,0,22.0,,,288972.0,52500.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.007305,0,0,,0,3,,-3367,,0,,0,,22.0,0,0,,1,,0,,0,157500.0,,0.0528,0,1,,,0,0,30.0,,0.285,0.545,,0,,0,0,0.0,,2.0,1,0.0,0,0.0,0.0,0.0,,0.0,,0,0.0,0.6167,,15259.5,0.0,207000.0,12.0,0,0,,,1,5660.955,0.0
301868,1,449726,2.0,,1.0,14.0,,,,20.0,2.0,0,,0,,,135000.0,0.0,12074.31,0.6665,0.0,111434.31,,42849.0,,0,,0.8833,2,1,0.0,-493.5,0.105,0,0,0,0,0,0.0303,0.0371,0.0,0,0.423,0.125,140.0,-10311,2.0,14711.445,0,,7820.0,,0.0,,0.087,1217.0,4950.0,253886.31,0.0,0.9442089054718656,7496.1743,-372.0,-5.0,0.5,,28125.0,0,,42314.387,,,194900.53,0.0,,0,0.0,0.0,,1124.25,0.0833,0.0,0,5.383,0,0.2314,0,0,0,0,23.0,0.0227,0.6377,147888.0,112500.0,1,0,0,0.0291,0.0031,0,0,0,0.0,0,0,1,0,0,0.00955,0,0,0.0833,0,2,0.647,-2446,0.0193,0,0.2524,0,0.973,26.0,0,0,0.0031,1,0.0833,1,0.0378,0,112500.0,0.1034,0.0799,0,1,0.125,0.125,0,0,29.0,0.0293,0.0738,0.7607,0.0218,0,0.0,0,0,0.0,0.0,1.0,0,,0,,,0.0,,,0.0,0,,0.5186,0.0,11812.5,0.0,117000.0,18.0,0,0,0.0,0.0,0,1731.015,2451.9075
20521,0,123932,0.0,,1.0,0.0,,,,20.0,3.0,0,225000.0,0,,,225000.0,0.0,28465.38,1.0,1.0,3600000.0,,111786.914,,0,,0.6978,2,1,,-462.0,0.1554,0,0,1,0,0,0.2993,0.367,0.44,0,0.0,0.375,96.0,-17523,0.0,2260413.0,0,,7904.0,,0.0,,0.0,671.0,,4374000.0,0.0,0.8786669783407627,28463.314,-23.0,-106.0,0.3333,,1093500.0,0,,1093500.0,,,341559.75,0.0,,0,0.0,0.3333,,0.0,0.3333,0.44,0,8.0,0,0.458,0,0,1,0,13.0,0.4163,0.859,450000.0,45000.0,1,0,0,0.1729,0.1486,0,0,0,0.0,0,0,1,0,0,0.02263,0,0,0.3333,0,2,0.863,-1078,0.396,0,,0,0.9897,12.0,0,0,0.1498,1,0.3333,0,0.3738,0,135000.0,0.3794,0.04663,0,0,0.375,0.375,0,0,13.0,0.1738,0.003366,0.3,0.3997,0,0.227,0,0,0.0,0.0024,1.0,0,,0,,,0.0,,,0.0024,0,,0.36,0.0025,20979.0,0.25,450000.0,12.0,0,0,0.0,0.0,0,28440.586,738825.06
1151,0,101349,0.0,,0.95,0.0,,,,20.0,23.0,1,1350000.0,0,,,1125000.0,0.1305,87780.375,1.0,0.4348,540000.0,,,,0,,0.835,2,1,,-900.5,0.1798,0,0,0,0,0,,,,0,1.3,,407.0,-18037,15.0,201865.5,0,,465.0,,0.0,,0.0,465.0,0.0,540000.0,0.0,0.9127095529396408,112151.45,-14.0,-275.0,0.348,,540000.0,0,,540000.0,,,3364543.8,0.0,,0,0.0,0.0435,,,,,1,13.57,0,0.4758,0,1,0,0,31.0,,,1125000.0,202500.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.0191,0,0,,0,2,,-1539,,0,,0,,30.0,0,0,,1,,0,,0,202500.0,,0.03238,0,0,,,0,0,32.0,,0.1138,0.18,,0,,0,0,0.0,,4.0,1,,0,,,0.0,,,,0,,0.719,,36423.0,0.0,1125000.0,22.0,0,0,,,0,0.9,201865.5
16264,1,118971,0.0,,1.0,1.0,,,,20.0,4.0,0,27670.5,0,,,27670.5,1.0,4214.655,0.4,0.0,90000.0,,1068418.2,,0,,0.924,2,0,0.0,-1514.0,0.1564,0,0,0,0,0,0.0824,0.0918,0.0,0,1.706,0.2083,157.0,-10013,18.0,94261.5,0,,-317.5,,0.0,,0.0,-1216.0,0.0,560335.6,0.0,0.9684154108282464,3820.1584,-340.8,-653.0,0.25,,69595.54,0,,56033.562,,,64942.695,0.0,,0,0.0,0.0,,0.0,0.1667,0.0,1,9.234,0,0.585,0,0,0,0,16.0,0.0393,0.651,450000.0,135000.0,1,0,0,0.0151,0.0,0,0,0,0.0,0,0,1,0,0,0.02866,0,0,0.1667,0,2,0.66,-2697,0.04,0,0.4968,0,0.9736,17.0,0,0,0.0,1,0.1667,0,0.084,0,135000.0,0.0862,0.0469,0,0,0.2083,0.2083,0,0,30.0,0.0152,0.1942,0.3,0.0499,0,0.0234,0,0,0.0,0.0231,2.0,0,,0,,,0.5,,,0.0226,0,,0.5273,0.0085,21109.5,0.0,450000.0,8.0,0,0,0.0,0.0,0,0.405,13173.935
